Region,Distrito,Comuna,LocalNro. Mesa,Tipo Mesa,Electores,Nro. En Voto,Candidato,Votos TER
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,M,92M,330,92,LUCIANO CRUZ-COKE CARVALLO,8
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,V,92V,332,57,GIORGIO JACKSON DRAGO,23
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,V,92V,332,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,V,92V,332,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,V,92V,332,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,V,92V,332,92,LUCIANO CRUZ-COKE CARVALLO,8
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,M,26M,333,57,GIORGIO JACKSON DRAGO,11
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,M,26M,333,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,M,26M,333,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,M,26M,333,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,M,26M,333,92,LUCIANO CRUZ-COKE CARVALLO,5
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,V,26V,334,57,GIORGIO JACKSON DRAGO,13
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,V,26V,334,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,V,26V,334,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,V,26V,334,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,26,V,26V,334,92,LUCIANO CRUZ-COKE CARVALLO,6
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,M,27M,331,57,GIORGIO JACKSON DRAGO,21
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,M,27M,331,58,NATALIA CASTILLO MUÑOZ,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,M,27M,331,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,M,27M,331,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,M,27M,331,92,LUCIANO CRUZ-COKE CARVALLO,6
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,V,27V,333,57,GIORGIO JACKSON DRAGO,13
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,V,27V,333,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,V,27V,333,59,GONZALO WINTER ETCHEBERRY,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,V,27V,333,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,27,V,27V,333,92,LUCIANO CRUZ-COKE CARVALLO,12
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,M,28M,322,57,GIORGIO JACKSON DRAGO,13
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,M,28M,322,58,NATALIA CASTILLO MUÑOZ,1
